0;6.881234498896866E14;5.105869309018858E12;8705.42919561472;803.6486392179132;2114.7894897784727;222.28917044834097;5454.710891373093;65.92444971627475;1016.9582013852685
1;6.879840344106612E14;5.105077363175137E12;8702.30567175661;801.5209392871042;2118.284423060092;223.13660213967316;5455.171204432427;65.92444971627475;1016.9582013852685
2;6.878529522800635E14;5.105060529116458E12;8702.30567175661;796.8632650359135;2118.284423060092;223.13660213967316;5455.171204432427;69.73314104415653;1014.6082010257417
3;6.877192940092605E14;5.104001058287415E12;8699.009832156205;796.8632650359135;2118.284423060092;223.13660213967316;5455.171204432427;69.73314104415653;1014.6082010257417
4;6.87586747492944E14;5.080625465904831E12;8699.009832156205;799.8475347229524;2118.284423060092;217.90065675822393;5455.171204432427;69.73314104415653;1014.6082010257417
5;6.874518682015106E14;5.076923930013121E12;8699.009832156205;799.8475347229524;2113.850809733069;217.90065675822393;5455.171204432427;69.73314104415653;1014.6082010257417
6;6.873217320376352E14;5.073845812340669E12;8699.009832156205;799.8475347229524;2108.08820350883;217.90065675822393;5448.147519647559;70.98703521874022;1012.9465564849176
7;6.871857419887422E14;5.073845812340669E12;8699.009832156205;799.8475347229524;2108.08820350883;217.90065675822393;5448.147519647559;70.98703521874022;1012.9465564849176
8;6.870537462410161E14;5.073845812340669E12;8699.009832156205;799.8475347229524;2108.08820350883;217.90065675822393;5448.147519647559;70.98703521874022;1012.9465564849176
9;6.869205820120294E14;5.073845812340669E12;8699.009832156205;799.8475347229524;2108.08820350883;217.90065675822393;5448.147519647559;70.98703521874022;1012.9465564849176
10;6.867835752604076E14;5.06218445648636E12;8699.009832156205;799.8475347229524;2103.2619444404336;217.90065675822393;5448.147519647559;70.98703521874022;1009.6864373142937
11;6.866525305706791E14;5.052103808783317E12;8699.023552975697;799.8475347229524;2103.2619444404336;217.3623384288906;5448.147519647559;70.98703521874022;1006.9235066980578
12;6.865194408830269E14;5.052103808783317E12;8699.023552975697;799.8475347229524;2103.2619444404336;217.3623384288906;5448.147519647559;70.98703521874022;1006.9235066980578
13;6.86384142671763E14;5.009764057794486E12;8699.023552975697;799.8475347229524;2104.233242209316;210.95825799952686;5448.147519647559;70.98703521874022;1006.7972074319762
14;6.862496809219272E14;5.009764057794486E12;8699.023552975697;799.8475347229524;2104.233242209316;210.95825799952686;5448.147519647559;70.98703521874022;1006.7972074319762
15;6.861190194425515E14;4.975007682292417E12;8699.023552975697;790.6476087383314;2104.233242209316;210.11755910238227;5448.147519647559;70.98703521874022;1010.0542316067821
16;6.859874659961955E14;4.975007682292417E12;8699.023552975697;790.6476087383314;2104.233242209316;210.11755910238227;5448.147519647559;70.98703521874022;1010.0542316067821
17;6.858549084611072E14;4.975007682292417E12;8699.023552975697;790.6476087383314;2104.233242209316;210.11755910238227;5448.147519647559;70.98703521874022;1010.0542316067821
18;6.85721112411662E14;4.952137281510327E12;8702.52149219727;792.5649800989395;2104.233242209316;210.11755910238227;5446.429801573329;66.04449959661193;1010.0542316067821
19;6.855924011303615E14;4.952137281510327E12;8702.52149219727;792.5649800989395;2104.233242209316;210.11755910238227;5446.429801573329;66.04449959661193;1010.0542316067821
20;6.854611580128601E14;4.952137281510327E12;8702.52149219727;792.5649800989395;2104.233242209316;210.11755910238227;5446.429801573329;66.04449959661193;1010.0542316067821
21;6.853256268799714E14;4.923234099895922E12;8707.101584641894;784.9012673826144;2104.233242209316;210.11755910238227;5446.429801573329;66.04449959661193;1010.0542316067821
22;6.851898712665894E14;4.923234099895922E12;8707.101584641894;784.9012673826144;2104.233242209316;210.11755910238227;5446.429801573329;66.04449959661193;1010.0542316067821
